ApsimVersion = 7.10
Title = Silt rice residue field
           Date           year            day           rain            esw             es         runoff          drain          no3()   dlt_n_min(1)   dlt_n_min(2)   dlt_n_min(3)   dlt_n_min(4)   dlt_n_min(5)   dlt_n_min(6)   surfaceom_wt surfaceom_cover
   (dd/mm/yyyy)         (year)          (day)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)       (m^2/m^2)
     30/06/2001           2001            181          7.000        227.674          4.324          1.885          2.761           66.3            0.6            0.1            0.1            0.0            0.0            0.0           88.7           0.043
     01/07/2001           2001            182         32.000        229.863          4.129         23.135          2.547           66.8            0.6            0.1            0.1            0.0            0.0            0.0           83.8           0.041
     02/07/2001           2001            183         29.000        230.937          4.167         21.408          2.351           67.1            0.5            0.1            0.1            0.0            0.0            0.0           79.3           0.039
     03/07/2001           2001            184          3.000        227.128          4.393          0.234          2.181           67.6            0.6            0.1            0.1            0.0            0.0            0.0           75.3           0.037
     04/07/2001           2001            185          0.000        223.391          1.701          0.000          2.036           68.2            0.6            0.1            0.1            0.0            0.0            0.0           72.7           0.036
     05/07/2001           2001            186          0.000        220.373          1.111          0.000          1.908           68.8            0.6            0.1            0.1            0.0            0.0            0.0           71.5           0.035
     06/07/2001           2001            187          5.000        218.099          4.978          0.507          1.788           69.5            0.6            0.2            0.1            0.0            0.0            0.0           67.7           0.033
     07/07/2001           2001            188          6.000        217.169          4.452          0.807          1.671           70.3            0.6            0.2            0.1            0.0            0.0            0.0           64.0           0.031
     08/07/2001           2001            189          0.000        214.682          0.934          0.000          1.553           71.2            0.7            0.2            0.1            0.0            0.0            0.0           61.4           0.030
     09/07/2001           2001            190          0.000        212.459          0.792          0.000          1.431           72.0            0.7            0.2            0.1            0.0            0.0            0.0           59.6           0.029
     10/07/2001           2001            191         43.000        219.597          4.197         30.354          1.311           72.7            0.6            0.2            0.1            0.0            0.0            0.0           56.4           0.028
     11/07/2001           2001            192         37.000        221.750          4.209         29.435          1.203           73.2            0.6            0.1            0.1            0.0            0.0            0.0           53.3           0.026
     12/07/2001           2001            193          8.000        221.252          4.292          3.086          1.119           73.8            0.6            0.1            0.1            0.0            0.0            0.0           50.4           0.025
     13/07/2001           2001            194          6.000        219.995          4.446          1.749          1.062           74.4            0.6            0.1            0.1            0.0            0.0            0.0           47.7           0.024
     14/07/2001           2001            195         28.000        222.196          4.278         20.489          1.032           75.0            0.6            0.1            0.1            0.0            0.0            0.0           45.1           0.022
     15/07/2001           2001            196         10.000        222.224          4.294          4.652          1.026           75.6            0.6            0.1            0.1            0.0            0.0            0.0           42.6           0.021
     16/07/2001           2001            197          5.000        220.526          4.473          1.187          1.038           76.2            0.6            0.1            0.1            0.0            0.0            0.0           40.3           0.020
     17/07/2001           2001            198          3.000        217.771          4.506          0.189          1.059           76.9            0.6            0.1            0.1            0.0            0.0            0.0           38.3           0.019
     18/07/2001           2001            199          1.000        215.339          2.353          0.000          1.079           77.6            0.6            0.2            0.1            0.0            0.0            0.0           36.7           0.018
     19/07/2001           2001            200          1.000        213.250          1.999          0.000          1.089           78.4            0.6            0.2            0.1            0.0            0.0            0.0           35.6           0.018
     20/07/2001           2001            201          5.000        212.283          4.503          0.381          1.083           79.2            0.6            0.2            0.1            0.0            0.0            0.0           33.7           0.017
     21/07/2001           2001            202          2.000        210.378          2.847          0.000          1.057           80.1            0.6            0.2            0.1            0.0            0.0            0.0           32.1           0.016
     22/07/2001           2001            203          1.000        208.628          1.737          0.000          1.013           80.9            0.6            0.2            0.1            0.0            0.0            0.0           30.8           0.015
     23/07/2001           2001            204         36.000        215.727          4.801         23.143          0.957           81.7            0.6            0.2            0.1            0.0            0.0            0.0           29.2           0.014
     24/07/2001           2001            205         39.000        217.892          4.610         31.326          0.899           82.4            0.6            0.1            0.1            0.0            0.0            0.0           27.6           0.014
     25/07/2001           2001            206          4.000        215.908          4.421          0.714          0.849           83.1            0.6            0.1            0.1            0.0            0.0            0.0           26.1           0.013
     26/07/2001           2001            207          4.000        214.200          4.367          0.532          0.809           83.8            0.6            0.1            0.1            0.0            0.0            0.0           24.7           0.012
     27/07/2001           2001            208         21.000        217.377          4.308         12.733          0.782           84.5            0.6            0.1            0.1            0.0            0.0            0.0           23.4           0.012
     28/07/2001           2001            209          0.000        213.903          2.708          0.000          0.766           85.2            0.6            0.1            0.1            0.0            0.0            0.0           22.4           0.011
     29/07/2001           2001            210         57.000        219.043          4.291         46.810          0.759           85.8            0.6            0.1            0.1            0.0            0.0            0.0           21.2           0.011
     30/07/2001           2001            211         12.000        219.588          4.227          6.464          0.764           86.4            0.6            0.1            0.1            0.0            0.0            0.0           20.0           0.010
     31/07/2001           2001            212          8.000        219.286          4.254          3.267          0.781           87.0            0.6            0.1            0.1            0.0            0.0            0.0           19.0           0.009
     01/08/2001           2001            213         43.000        221.463          4.235         35.778          0.810           87.6            0.6            0.1            0.1            0.0            0.0            0.0           17.9           0.009
     02/08/2001           2001            214          9.000        221.339          4.233          4.041          0.850           88.1            0.6            0.1            0.1            0.0            0.0            0.0           16.9           0.008
     03/08/2001           2001            215          4.000        219.230          4.472          0.740          0.897           88.7            0.6            0.1            0.1            0.0            0.0            0.0           16.0           0.008
     04/08/2001           2001            216          0.000        216.401          1.885          0.000          0.944           89.4            0.6            0.1            0.1            0.0            0.0            0.0           15.4           0.008
     05/08/2001           2001            217         11.000        217.921          4.356          4.140          0.983           90.0            0.6            0.1            0.1            0.0            0.0            0.0           14.6           0.007
     06/08/2001           2001            218         15.000        219.563          4.277          8.068          1.013           90.7            0.6            0.1            0.1            0.0            0.0            0.0           13.8           0.007
     07/08/2001           2001            219          0.000        215.797          2.735          0.000          1.030           91.4            0.6            0.2            0.1            0.0            0.0            0.0           13.2           0.007
     08/08/2001           2001            220          4.000        213.925          4.502          0.339          1.032           92.2            0.6            0.2            0.1            0.0            0.0            0.0           12.7           0.006
     09/08/2001           2001            221          7.000        213.055          5.359          1.494          1.018           93.0            0.6            0.2            0.1            0.0            0.0            0.0           12.0           0.006
     10/08/2001           2001            222          2.000        211.004          3.062          0.000          0.988           93.9            0.6            0.2            0.1            0.0            0.0            0.0           11.5           0.006
     11/08/2001           2001            223          3.000        209.196          3.836          0.029          0.943           94.7            0.6            0.2            0.1            0.0            0.0            0.0           11.1           0.006
     12/08/2001           2001            224          0.000        207.561          0.749          0.000          0.886           95.6            0.6            0.2            0.1            0.0            0.0            0.0           10.9           0.005
     13/08/2001           2001            225          0.000        206.072          0.670          0.000          0.819           96.5            0.6            0.2            0.1            0.0            0.0            0.0           10.8           0.005
     14/08/2001           2001            226          2.000        204.716          2.612          0.000          0.745           97.4            0.6            0.2            0.1            0.0            0.0            0.0           10.8           0.005
     15/08/2001           2001            227         31.000        212.451          4.183         18.411          0.670           98.2            0.6            0.2            0.1            0.0            0.0            0.0           10.2           0.005
     16/08/2001           2001            228          4.000        210.817          4.395          0.638          0.601           99.0            0.6            0.2            0.1            0.0            0.0            0.0            9.7           0.005
     17/08/2001           2001            229          6.000        210.569          4.367          1.339          0.541           99.8            0.6            0.2            0.1            0.0            0.0            0.0            9.1           0.005
     18/08/2001           2001            230          3.000        207.861          5.085          0.130          0.493          100.5            0.6            0.2            0.1            0.0            0.0            0.0            8.7           0.004
     19/08/2001           2001            231          0.000        206.204          1.203          0.000          0.453          101.3            0.6            0.2            0.1            0.0            0.0            0.0            8.4           0.004
     20/08/2001           2001            232          0.000        204.849          0.936          0.000          0.420          102.2            0.6            0.2            0.1            0.0            0.0            0.0            8.2           0.004
     21/08/2001           2001            233          0.000        203.666          0.793          0.000          0.389          103.0            0.6            0.2            0.1            0.0            0.0            0.0            8.1           0.004
     22/08/2001           2001            234          1.000        202.606          1.701          0.000          0.359          103.9            0.6            0.2            0.1            0.0            0.0            0.0            8.1           0.004
     23/08/2001           2001            235          4.000        201.643          4.568          0.067          0.329          104.8            0.6            0.2            0.1            0.0            0.0            0.0            8.1           0.004
     24/08/2001           2001            236          5.000        201.728          4.406          0.212          0.297          105.7            0.6            0.2            0.1            0.0            0.0            0.0            7.7           0.004
     25/08/2001           2001            237         18.000        207.585          4.353          7.524          0.266          106.5            0.6            0.2            0.1            0.0            0.0            0.0            7.3           0.004
     26/08/2001           2001            238          3.000        205.837          4.387          0.124          0.236          107.4            0.6            0.2            0.1            0.0            0.0            0.0            6.9           0.003
     27/08/2001           2001            239          6.000        206.305          4.309          1.014          0.209          108.3            0.6            0.2            0.1            0.0            0.0            0.0            6.5           0.003
     28/08/2001           2001            240          2.000        204.389          3.730          0.000          0.185          109.2            0.6            0.2            0.1            0.0            0.0            0.0            6.2           0.003
     29/08/2001           2001            241          1.000        203.107          2.118          0.000          0.164          110.0            0.6            0.2            0.1            0.0            0.0            0.0            6.0           0.003
     30/08/2001           2001            242         14.000        207.406          4.200          5.354          0.146          110.9            0.6            0.2            0.1            0.0            0.0            0.0            5.6           0.003
     31/08/2001           2001            243          0.000        204.467          2.806          0.000          0.132          111.8            0.6            0.2            0.1            0.0            0.0            0.0            5.4           0.003
     01/09/2001           2001            244         11.000        207.508          4.168          3.669          0.123          112.6            0.6            0.2            0.1            0.0            0.0            0.0            5.1           0.003
     02/09/2001           2001            245          0.000        204.553          2.837          0.000          0.118          113.4            0.6            0.2            0.1            0.0            0.0            0.0            4.9           0.002
     03/09/2001           2001            246          2.000        203.197          3.241          0.000          0.115          114.3            0.6            0.2            0.1            0.0            0.0            0.0            4.7           0.002
     04/09/2001           2001            247          0.000        202.131          0.953          0.000          0.113          115.2            0.6            0.2            0.1            0.0            0.0            0.0            4.6           0.002
     05/09/2001           2001            248          3.000        201.216          3.800          0.003          0.111          116.0            0.6            0.2            0.1            0.0            0.0            0.0            4.6           0.002
     06/09/2001           2001            249         31.000        209.553          4.109         18.443          0.110          116.8            0.6            0.2            0.1            0.0            0.0            0.0            4.3           0.002
     07/09/2001           2001            250          9.000        210.578          4.059          3.802          0.115          117.5            0.5            0.1            0.1            0.0            0.0            0.0            4.1           0.002
     08/09/2001           2001            251          4.000        209.608          4.182          0.660          0.128          118.1            0.5            0.1            0.1            0.0            0.0            0.0            3.9           0.002
     09/09/2001           2001            252          0.000        207.229          2.232          0.000          0.148          118.9            0.5            0.2            0.1            0.0            0.0            0.0            3.7           0.002
     10/09/2001           2001            253         28.000        212.875          3.995         18.184          0.176          119.5            0.5            0.1            0.1            0.0            0.0            0.0            3.5           0.002
     11/09/2001           2001            254         17.000        214.392          4.231         11.039          0.213          120.1            0.5            0.1            0.1            0.0            0.0            0.0            3.3           0.002
     12/09/2001           2001            255          2.000        211.969          4.102          0.064          0.258          120.7            0.5            0.1            0.1            0.0            0.0            0.0            3.1           0.002
     13/09/2001           2001            256          0.000        210.217          1.443          0.000          0.308          121.3            0.5            0.1            0.1            0.0            0.0            0.0            3.0           0.002
     14/09/2001           2001            257         18.000        213.570          4.587          9.702          0.358          121.9            0.5            0.1            0.1            0.0            0.0            0.0            2.9           0.001
     15/09/2001           2001            258          0.000        210.695          2.470          0.000          0.405          122.6            0.5            0.2            0.1            0.0            0.0            0.0            2.7           0.001
     16/09/2001           2001            259          0.000        209.024          1.226          0.000          0.444          123.3            0.5            0.2            0.1            0.0            0.0            0.0            2.7           0.001
     17/09/2001           2001            260          7.000        210.355          3.810          1.387          0.472          124.0            0.5            0.1            0.1            0.0            0.0            0.0            2.5           0.001
     18/09/2001           2001            261         66.000        216.436          3.816         55.610          0.493          124.4            0.4            0.1            0.1            0.0            0.0            0.0            2.4           0.001
     19/09/2001           2001            262          6.000        216.148          3.828          1.948          0.511          124.8            0.4            0.1            0.1            0.0            0.0            0.0            2.2           0.001
     20/09/2001           2001            263          5.000        215.365          3.928          1.323          0.532          125.2            0.4            0.1            0.1            0.0            0.0            0.0            2.1           0.001
     21/09/2001           2001            264          0.000        211.889          2.921          0.000          0.554          125.8            0.5            0.1            0.1            0.0            0.0            0.0            2.0           0.001
     22/09/2001           2001            265          0.000        210.071          1.242          0.000          0.576          126.4            0.5            0.1            0.1            0.0            0.0            0.0            2.0           0.001
     23/09/2001           2001            266          0.000        208.527          0.953          0.000          0.591          127.1            0.5            0.2            0.1            0.0            0.0            0.0            1.9           0.001
     24/09/2001           2001            267          5.000        208.630          3.877          0.422          0.597          127.8            0.5            0.2            0.1            0.0            0.0            0.0            1.8           0.001
     25/09/2001           2001            268          3.000        207.028          3.977          0.034          0.591          128.5            0.5            0.2            0.1            0.0            0.0            0.0            1.7           0.001
     26/09/2001           2001            269          0.000        205.691          0.764          0.000          0.573          129.3            0.5            0.2            0.1            0.0            0.0            0.0            1.7           0.001
     27/09/2001           2001            270          1.000        204.466          1.681          0.000          0.544          130.0            0.5            0.2            0.1            0.0            0.0            0.0            1.6           0.001
     28/09/2001           2001            271          0.000        203.341          0.620          0.000          0.506          130.8            0.5            0.2            0.1            0.0            0.0            0.0            1.6           0.001
     29/09/2001           2001            272          0.000        202.307          0.573          0.000          0.461          131.6            0.5            0.2            0.1            0.0            0.0            0.0            1.6           0.001
     30/09/2001           2001            273          0.000        201.360          0.535          0.000          0.413          132.4            0.5            0.2            0.1            0.0            0.0            0.0            1.6           0.001
     01/10/2001           2001            274         38.000        211.142          3.706         24.147          0.365          133.1            0.5            0.1            0.1            0.0            0.0            0.0            1.5           0.001
     02/10/2001           2001            275          7.000        211.461          3.769          2.586          0.326          133.7            0.5            0.1            0.1            0.0            0.0            0.0            1.4           0.001
     03/10/2001           2001            276          6.000        211.583          3.771          1.807          0.300          134.2            0.5            0.1            0.1            0.0            0.0            0.0            1.3           0.001
     04/10/2001           2001            277          2.000        210.143          3.121          0.032          0.287          134.8            0.5            0.1            0.1            0.0            0.0            0.0            1.3           0.001
     05/10/2001           2001            278         15.000        212.351          4.535          7.967          0.289          135.4            0.5            0.1            0.1            0.0            0.0            0.0            1.2           0.001
     06/10/2001           2001            279          0.000        209.538          2.512          0.000          0.301          136.0            0.5            0.1            0.1            0.0            0.0            0.0            1.2           0.001
     07/10/2001           2001            280          2.000        207.990          3.229          0.000          0.319          136.7            0.5            0.2            0.1            0.0            0.0            0.0            1.1           0.001
     08/10/2001           2001            281          0.000        206.707          0.947          0.000          0.336          137.4            0.5            0.2            0.1            0.0            0.0            0.0            1.1           0.001
     09/10/2001           2001            282          0.000        205.558          0.800          0.000          0.349          138.2            0.5            0.2            0.1            0.0            0.0            0.0            1.1           0.001
     10/10/2001           2001            283         16.000        210.792          3.540          6.870          0.356          138.9            0.5            0.2            0.1            0.0            0.0            0.0            1.0           0.001
     11/10/2001           2001            284          7.000        211.689          3.569          2.175          0.359          139.5            0.5            0.2            0.1            0.0            0.0            0.0            1.0           0.000
     12/10/2001           2001            285          2.000        209.339          3.960          0.030          0.360          140.2            0.5            0.2            0.1            0.0            0.0            0.0            0.9           0.000
     13/10/2001           2001            286          0.000        207.157          1.822          0.000          0.360          140.9            0.5            0.2            0.1            0.0            0.0            0.0            0.9           0.000
     14/10/2001           2001            287          0.000        205.662          1.139          0.000          0.356          141.5            0.5            0.1            0.1            0.0            0.0            0.0            0.9           0.000
     15/10/2001           2001            288         35.000        213.292          3.542         23.477          0.352          142.1            0.5            0.1            0.1            0.0            0.0            0.0            0.8           0.000
     16/10/2001           2001            289          0.000        210.156          2.786          0.000          0.349          142.7            0.5            0.1            0.1            0.0            0.0            0.0            0.8           0.000
     17/10/2001           2001            290          0.000        208.340          1.469          0.000          0.347          143.4            0.5            0.2            0.1            0.0            0.0            0.0            0.8           0.000
     18/10/2001           2001            291          1.000        206.955          2.042          0.000          0.343          144.0            0.5            0.2            0.1            0.0            0.0            0.0            0.7           0.000
     19/10/2001           2001            292          3.000        205.763          3.807          0.047          0.337          144.8            0.5            0.2            0.1            0.0            0.0            0.0            0.7           0.000
     20/10/2001           2001            293          0.000        204.694          0.742          0.000          0.327          145.5            0.5            0.2            0.1            0.0            0.0            0.0            0.7           0.000
     21/10/2001           2001            294          0.000        203.718          0.665          0.000          0.312          146.2            0.5            0.2            0.1            0.0            0.0            0.0            0.7           0.000
     22/10/2001           2001            295          0.000        202.818          0.608          0.000          0.292          147.0            0.5            0.2            0.1            0.0            0.0            0.0            0.7           0.000
     23/10/2001           2001            296          0.000        201.986          0.563          0.000          0.269          147.7            0.5            0.2            0.1            0.0            0.0            0.0            0.7           0.000
     24/10/2001           2001            297          0.000        201.217          0.527          0.000          0.242          148.5            0.5            0.2            0.1            0.0            0.0            0.0            0.7           0.000
     25/10/2001           2001            298          0.000        200.505          0.497          0.000          0.214          149.4            0.5            0.2            0.1            0.0            0.0            0.0            0.7           0.000
     26/10/2001           2001            299          0.000        199.847          0.472          0.000          0.186          150.2            0.5            0.2            0.1            0.0            0.0            0.0            0.7           0.000
     27/10/2001           2001            300          0.000        199.238          0.450          0.000          0.158          151.0            0.5            0.2            0.1            0.0            0.0            0.0            0.7           0.000
     28/10/2001           2001            301         51.000        211.073          3.210         35.821          0.135          151.5            0.4            0.1            0.1            0.0            0.0            0.0            0.7           0.000
     29/10/2001           2001            302          0.000        208.737          2.216          0.000          0.119          152.1            0.4            0.1            0.1            0.0            0.0            0.0            0.6           0.000
     30/10/2001           2001            303          1.000        206.731          2.896          0.000          0.110          152.6            0.4            0.1            0.1            0.0            0.0            0.0            0.6           0.000
     31/10/2001           2001            304        104.000        213.503          3.979         93.136          0.113          152.8            0.3            0.1            0.1            0.0            0.0            0.0            0.6           0.000
     01/11/2001           2001            305          2.000        211.923          3.384          0.066          0.130          153.2            0.4            0.1            0.1            0.0            0.0            0.0            0.6           0.000
     02/11/2001           2001            306          0.000        209.872          1.894          0.000          0.158          153.7            0.4            0.1            0.1            0.0            0.0            0.0            0.5           0.000
     03/11/2001           2001            307          0.000        208.525          1.154          0.000          0.193          154.3            0.4            0.1            0.1            0.0            0.0            0.0            0.5           0.000
     04/11/2001           2001            308          0.000        207.384          0.912          0.000          0.228          154.8            0.4            0.1            0.1            0.0            0.0            0.0            0.5           0.000
     05/11/2001           2001            309          0.000        206.346          0.779          0.000          0.259          155.5            0.4            0.1            0.1            0.0            0.0            0.0            0.5           0.000
     06/11/2001           2001            310          0.000        205.374          0.691          0.000          0.281          156.1            0.4            0.1            0.1            0.0            0.0            0.0            0.5           0.000
     07/11/2001           2001            311          0.000        204.453          0.627          0.000          0.294          156.7            0.4            0.1            0.1            0.0            0.0            0.0            0.5           0.000
     08/11/2001           2001            312          0.000        203.579          0.579          0.000          0.295          157.3            0.4            0.1            0.1            0.0            0.0            0.0            0.5           0.000
     09/11/2001           2001            313          0.000        202.753          0.540          0.000          0.287          157.9            0.4            0.1            0.1            0.0            0.0            0.0            0.5           0.000
     10/11/2001           2001            314          0.000        201.974          0.508          0.000          0.271          158.4            0.4            0.1            0.1            0.0            0.0            0.0            0.5           0.000
     11/11/2001           2001            315         14.000        208.083          2.809          4.833          0.249          158.9            0.3            0.1            0.1            0.0            0.0            0.0            0.5           0.000
     12/11/2001           2001            316         42.000        213.684          2.845         33.324          0.229          159.0            0.3            0.1            0.1            0.0            0.0            0.0            0.5           0.000
     13/11/2001           2001            317          2.000        212.421          2.980          0.066          0.218          159.3            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     14/11/2001           2001            318          0.000        209.637          2.566          0.000          0.218          159.7            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     15/11/2001           2001            319          0.000        207.991          1.421          0.000          0.226          160.2            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     16/11/2001           2001            320          0.000        206.726          1.025          0.000          0.239          160.7            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     17/11/2001           2001            321          0.000        205.630          0.845          0.000          0.252          161.3            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     18/11/2001           2001            322          0.000        204.633          0.736          0.000          0.261          161.8            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     19/11/2001           2001            323          0.000        203.708          0.660          0.000          0.264          162.4            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     20/11/2001           2001            324          0.000        202.843          0.604          0.000          0.260          163.0            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     21/11/2001           2001            325          0.000        202.033          0.560          0.000          0.250          163.6            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     22/11/2001           2001            326          0.000        201.275          0.525          0.000          0.234          164.1            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     23/11/2001           2001            327          0.000        200.566          0.496          0.000          0.213          164.7            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     24/11/2001           2001            328          0.000        199.906          0.470          0.000          0.190          165.2            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     25/11/2001           2001            329          0.000        199.292          0.449          0.000          0.165          165.8            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     26/11/2001           2001            330          0.000        198.720          0.430          0.000          0.141          166.4            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     27/11/2001           2001            331          0.000        198.188          0.413          0.000          0.119          167.0            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     28/11/2001           2001            332          0.000        197.692          0.399          0.000          0.098          167.5            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     29/11/2001           2001            333          0.000        197.228          0.385          0.000          0.079          168.1            0.4            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     30/11/2001           2001            334          0.000        196.791          0.373          0.000          0.063          168.7            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     01/12/2001           2001            335          0.000        196.742          0.000          0.000          0.050          169.2            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     02/12/2001           2001            336          0.000        196.410          0.293          0.000          0.038          169.7            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     03/12/2001           2001            337          0.000        196.095          0.286          0.000          0.030          170.2            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     04/12/2001           2001            338          0.000        195.794          0.278          0.000          0.023          170.7            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     05/12/2001           2001            339          0.000        195.505          0.272          0.000          0.017          171.2            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     06/12/2001           2001            340          0.000        195.227          0.265          0.000          0.013          171.6            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     07/12/2001           2001            341          0.000        194.958          0.260          0.000          0.010          172.1            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     08/12/2001           2001            342          0.000        194.696          0.254          0.000          0.007          172.6            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     09/12/2001           2001            343          0.000        194.442          0.249          0.000          0.005          173.0            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     10/12/2001           2001            344          0.000        194.193          0.244          0.000          0.004          173.5            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     11/12/2001           2001            345          0.000        193.951          0.240          0.000          0.003          174.0            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     12/12/2001           2001            346          0.000        193.713          0.236          0.000          0.002          174.5            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     13/12/2001           2001            347          0.000        193.480          0.231          0.000          0.002          174.9            0.3            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     14/12/2001           2001            348          0.000        193.251          0.228          0.000          0.001          175.4            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     15/12/2001           2001            349          0.000        193.027          0.224          0.000          0.001          175.8            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     16/12/2001           2001            350          0.000        192.806          0.220          0.000          0.001          176.2            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     17/12/2001           2001            351          0.000        192.588          0.217          0.000          0.000          176.6            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     18/12/2001           2001            352          0.000        192.374          0.214          0.000          0.000          177.0            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     19/12/2001           2001            353          0.000        192.163          0.211          0.000          0.000          177.3            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     20/12/2001           2001            354          0.000        191.955          0.208          0.000          0.000          177.7            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     21/12/2001           2001            355          0.000        191.750          0.205          0.000          0.000          178.1            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     22/12/2001           2001            356          0.000        191.547          0.202          0.000          0.000          178.4            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     23/12/2001           2001            357          0.000        191.347          0.200          0.000          0.000          178.8            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     24/12/2001           2001            358          0.000        191.150          0.197          0.000          0.000          179.1            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     25/12/2001           2001            359          0.000        190.955          0.195          0.000          0.000          179.5            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     26/12/2001           2001            360          0.000        190.763          0.192          0.000          0.000          179.8            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     27/12/2001           2001            361          0.000        190.573          0.190          0.000          0.000          180.2            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     28/12/2001           2001            362          0.000        190.384          0.188          0.000          0.000          180.6            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     29/12/2001           2001            363          0.000        190.198          0.186          0.000          0.000          181.0            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     30/12/2001           2001            364          0.000        190.014          0.184          0.000          0.000          181.3            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
     31/12/2001           2001            365          0.000        189.832          0.182          0.000          0.000          181.7            0.2            0.1            0.1            0.0            0.0            0.0            0.4           0.000
