ApsimVersion = 7.5
Title = Silt2 Fallow field
           Date           year            day           rain            esw             es         runoff          drain          no3()   dlt_n_min(1)   dlt_n_min(2)   dlt_n_min(3)   dlt_n_min(4)   dlt_n_min(5)   dlt_n_min(6)   surfaceom_wt surfaceom_cover
     23/01/2001           2001             23          0.000        122.915          0.269          0.000          0.000           18.6            0.4            0.1            0.1           -0.0           -0.0           -0.0            0.0           0.000
     24/01/2001           2001             24          0.000        122.652          0.263          0.000          0.000           19.1            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     25/01/2001           2001             25          0.000        122.394          0.258          0.000          0.000           19.6            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     26/01/2001           2001             26          0.000        122.142          0.252          0.000          0.000           20.1            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     27/01/2001           2001             27          0.000        121.894          0.247          0.000          0.000           20.5            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     28/01/2001           2001             28          0.000        121.652          0.243          0.000          0.000           20.9            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     29/01/2001           2001             29          0.000        121.413          0.238          0.000          0.000           21.4            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     30/01/2001           2001             30          0.000        121.179          0.234          0.000          0.000           21.8            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     31/01/2001           2001             31          0.000        120.949          0.230          0.000          0.000           22.2            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     01/02/2001           2001             32          0.000        120.723          0.226          0.000          0.000           22.8            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     02/02/2001           2001             33          0.000        120.500          0.223          0.000          0.000           23.3            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     03/02/2001           2001             34          0.000        120.281          0.219          0.000          0.000           23.9            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     04/02/2001           2001             35          0.000        120.065          0.216          0.000          0.000           24.5            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     05/02/2001           2001             36          0.000        119.853          0.213          0.000          0.000           25.1            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     06/02/2001           2001             37          0.000        119.643          0.210          0.000          0.000           25.7            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     07/02/2001           2001             38          0.000        119.436          0.207          0.000          0.000           26.3            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     08/02/2001           2001             39          0.000        119.232          0.204          0.000          0.000           26.9            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     09/02/2001           2001             40          0.000        119.031          0.201          0.000          0.000           27.5            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     10/02/2001           2001             41          0.000        118.832          0.199          0.000          0.000           28.1            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     11/02/2001           2001             42          0.000        118.636          0.196          0.000          0.000           28.6            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     12/02/2001           2001             43          0.000        118.442          0.194          0.000          0.000           29.2            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     13/02/2001           2001             44          0.000        118.250          0.192          0.000          0.000           29.9            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     14/02/2001           2001             45          0.000        118.061          0.189          0.000          0.000           30.5            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     15/02/2001           2001             46          0.000        117.873          0.187          0.000          0.000           31.2            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     16/02/2001           2001             47          0.000        117.688          0.185          0.000          0.000           31.9            0.5            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     17/02/2001           2001             48          0.000        117.505          0.183          0.000          0.000           32.7            0.5            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     18/02/2001           2001             49          0.000        117.323          0.181          0.000          0.000           33.4            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     19/02/2001           2001             50          0.000        117.144          0.179          0.000          0.000           34.2            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     20/02/2001           2001             51          0.000        116.966          0.178          0.000          0.000           34.9            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     21/02/2001           2001             52          0.000        116.791          0.176          0.000          0.000           35.7            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     22/02/2001           2001             53          6.000        119.088          3.702          0.000          0.000           36.4            0.5            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     23/02/2001           2001             54          0.000        118.889          0.200          0.000          0.000           37.1            0.5            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     24/02/2001           2001             55          0.000        118.692          0.197          0.000          0.000           37.7            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     25/02/2001           2001             56          0.000        118.497          0.195          0.000          0.000           38.5            0.5            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     26/02/2001           2001             57          0.000        118.305          0.192          0.000          0.000           39.2            0.5            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     27/02/2001           2001             58          4.000        118.609          3.696          0.000          0.000           39.9            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     28/02/2001           2001             59          0.000        118.415          0.194          0.000          0.000           40.6            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     01/03/2001           2001             60          0.000        118.224          0.191          0.000          0.000           41.3            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     02/03/2001           2001             61          0.000        118.035          0.189          0.000          0.000           42.1            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     03/03/2001           2001             62          0.000        117.848          0.187          0.000          0.000           42.8            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     04/03/2001           2001             63          0.000        117.663          0.185          0.000          0.000           43.6            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     05/03/2001           2001             64          0.000        117.480          0.183          0.000          0.000           44.4            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     06/03/2001           2001             65          0.000        117.299          0.181          0.000          0.000           45.1            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     07/03/2001           2001             66          0.000        117.120          0.179          0.000          0.000           45.8            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     08/03/2001           2001             67          0.000        116.942          0.177          0.000          0.000           46.6            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     09/03/2001           2001             68          0.000        116.767          0.176          0.000          0.000           47.3            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     10/03/2001           2001             69          0.000        116.593          0.174          0.000          0.000           48.0            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     11/03/2001           2001             70          0.000        116.420          0.172          0.000          0.000           48.8            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     12/03/2001           2001             71          0.000        116.250          0.171          0.000          0.000           49.6            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     13/03/2001           2001             72          0.000        116.081          0.169          0.000          0.000           50.5            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     14/03/2001           2001             73          0.000        115.913          0.168          0.000          0.000           51.3            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     15/03/2001           2001             74          0.000        115.747          0.166          0.000          0.000           52.2            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     16/03/2001           2001             75          0.000        115.583          0.165          0.000          0.000           53.1            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     17/03/2001           2001             76          0.000        115.419          0.163          0.000          0.000           54.0            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     18/03/2001           2001             77          0.000        115.258          0.162          0.000          0.000           54.9            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     19/03/2001           2001             78          0.000        115.097          0.160          0.000          0.000           55.8            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     20/03/2001           2001             79          0.000        114.938          0.159          0.000          0.000           56.8            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     21/03/2001           2001             80          0.000        114.780          0.158          0.000          0.000           57.7            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     22/03/2001           2001             81          0.000        114.623          0.157          0.000          0.000           58.6            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     23/03/2001           2001             82          0.000        114.468          0.155          0.000          0.000           59.5            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     24/03/2001           2001             83          1.000        114.314          1.154          0.000          0.000           60.5            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     25/03/2001           2001             84          0.000        114.161          0.153          0.000          0.000           61.3            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     26/03/2001           2001             85          0.000        114.009          0.152          0.000          0.000           62.2            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     27/03/2001           2001             86          0.000        113.858          0.151          0.000          0.000           63.1            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     28/03/2001           2001             87          0.000        113.708          0.150          0.000          0.000           64.0            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     29/03/2001           2001             88          0.000        113.559          0.149          0.000          0.000           64.9            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     30/03/2001           2001             89          0.000        113.412          0.148          0.000          0.000           65.8            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     31/03/2001           2001             90          3.000        113.265          3.147          0.000          0.000           66.7            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     01/04/2001           2001             91          0.000        113.119          0.146          0.000          0.000           67.6            0.6            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     02/04/2001           2001             92          0.000        109.080          4.039          0.000          0.000           68.4            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     03/04/2001           2001             93          7.000        111.877          4.203          0.000          0.000           69.3            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     04/04/2001           2001             94          0.000        111.676          0.201          0.000          0.000           70.1            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     05/04/2001           2001             95          0.000        111.477          0.199          0.000          0.000           71.0            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     06/04/2001           2001             96          0.000        111.279          0.198          0.000          0.000           71.9            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     07/04/2001           2001             97          0.000        111.083          0.196          0.000          0.000           72.8            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     08/04/2001           2001             98          0.000        110.889          0.194          0.000          0.000           73.7            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     09/04/2001           2001             99          0.000        110.696          0.193          0.000          0.000           74.6            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     10/04/2001           2001            100          0.000        110.505          0.191          0.000          0.000           75.5            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     11/04/2001           2001            101          0.000        110.316          0.190          0.000          0.000           76.4            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     12/04/2001           2001            102          0.000        110.128          0.188          0.000          0.000           77.2            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     13/04/2001           2001            103          0.000        109.941          0.187          0.000          0.000           78.1            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     14/04/2001           2001            104          0.000        109.756          0.185          0.000          0.000           78.9            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     15/04/2001           2001            105          0.000        109.572          0.184          0.000          0.000           79.7            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     16/04/2001           2001            106          0.000        109.390          0.182          0.000          0.000           80.5            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     17/04/2001           2001            107          0.000        109.209          0.181          0.000          0.000           81.3            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     18/04/2001           2001            108          0.000        109.029          0.180          0.000          0.000           82.1            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     19/04/2001           2001            109          2.000        108.850          2.178          0.000          0.000           82.9            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     20/04/2001           2001            110          0.000        108.673          0.177          0.000          0.000           83.7            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     21/04/2001           2001            111          0.000        108.497          0.176          0.000          0.000           84.6            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     22/04/2001           2001            112          0.000        108.322          0.175          0.000          0.000           85.4            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     23/04/2001           2001            113          1.000        108.149          1.174          0.000          0.000           86.3            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     24/04/2001           2001            114          0.000        107.976          0.172          0.000          0.000           87.2            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     25/04/2001           2001            115          0.000        107.805          0.171          0.000          0.000           88.1            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     26/04/2001           2001            116          0.000        107.635          0.170          0.000          0.000           89.0            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     27/04/2001           2001            117          0.000        107.465          0.169          0.000          0.000           89.8            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     28/04/2001           2001            118          0.000        107.297          0.168          0.000          0.000           90.7            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     29/04/2001           2001            119          0.000        107.130          0.167          0.000          0.000           91.5            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     30/04/2001           2001            120          0.000        106.964          0.166          0.000          0.000           92.3            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     01/05/2001           2001            121          8.000        110.771          4.193          0.000          0.000           93.1            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     02/05/2001           2001            122          0.000        110.579          0.192          0.000          0.000           93.9            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     03/05/2001           2001            123          6.000        112.372          4.208          0.000          0.000           94.7            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     04/05/2001           2001            124         83.000        143.986          4.164         47.221          0.000           94.8            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     05/05/2001           2001            125          0.000        141.146          2.840          0.000          0.000           95.3            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     06/05/2001           2001            126          1.000        139.904          2.241          0.000          0.000           95.9            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     07/05/2001           2001            127          0.000        138.951          0.953          0.000          0.000           96.6            0.4            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     08/05/2001           2001            128         69.000        157.816          4.006         46.129          0.000           96.6            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     09/05/2001           2001            129         54.000        171.595          4.177         36.045          0.000           96.4            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     10/05/2001           2001            130          0.000        168.766          2.828          0.000          0.000           96.6            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     11/05/2001           2001            131         43.000        181.974          4.149         25.643          0.000           96.5            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     12/05/2001           2001            132         64.000        196.453          4.164         45.357          0.000           96.3            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     13/05/2001           2001            133          0.000        193.613          2.840          0.000          0.000           96.5            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     14/05/2001           2001            134          0.000        192.371          1.241          0.000          0.000           96.9            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     15/05/2001           2001            135          0.000        191.418          0.953          0.000          0.000           97.4            0.4            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     16/05/2001           2001            136          0.000        190.615          0.804          0.000          0.000           98.0            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     17/05/2001           2001            137          0.000        189.907          0.708          0.000          0.000           98.7            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     18/05/2001           2001            138          0.000        189.267          0.640          0.000          0.000           99.5            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     19/05/2001           2001            139          0.000        188.678          0.589          0.000          0.000          100.3            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     20/05/2001           2001            140         34.000        203.116          5.120         14.442          0.000          100.4            0.5            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     21/05/2001           2001            141          0.000        201.034          2.082          0.000          0.000          100.8            0.5            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     22/05/2001           2001            142          0.000        199.848          1.186          0.000          0.000          101.3            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     23/05/2001           2001            143         33.000        212.512          4.367         15.969          0.000          101.2            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     24/05/2001           2001            144         21.000        221.338          4.194          7.980          0.000          100.9            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     25/05/2001           2001            145          3.000        219.832          4.506          0.000          0.000          101.0            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     26/05/2001           2001            146          0.000        218.084          1.748          0.000          0.000          101.3            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     27/05/2001           2001            147         30.000        229.846          4.543         13.695          0.000          101.1            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     28/05/2001           2001            148          0.000        227.341          2.506          0.000          0.000          101.3            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     29/05/2001           2001            149          0.000        226.112          1.228          0.000          0.000          101.7            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     30/05/2001           2001            150          1.000        225.165          1.947          0.000          0.000          102.2            0.4            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     31/05/2001           2001            151          0.000        224.365          0.800          0.000          0.000          102.8            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     01/06/2001           2001            152          7.000        226.684          4.534          0.147          0.000          103.4            0.5            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     02/06/2001           2001            153         14.000        233.521          4.346          2.817          0.000          103.7            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     03/06/2001           2001            154          8.000        236.583          4.229          0.710          0.000          103.8            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     04/06/2001           2001            155          0.000        233.803          2.780          0.000          0.000          104.2            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     05/06/2001           2001            156          1.000        232.563          2.240          0.000          0.000          104.6            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     06/06/2001           2001            157         77.000        250.203          4.285         55.074          0.000          104.5            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     07/06/2001           2001            158         63.000        264.529          4.257         44.418          0.000          104.2            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     08/06/2001           2001            159         27.000        274.798          4.217         12.514          0.000          103.9            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     09/06/2001           2001            160         20.000        283.279          4.247          7.272          0.000          103.6            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     10/06/2001           2001            161         66.000        297.711          4.329         47.240          0.000          103.4            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     11/06/2001           2001            162          0.000        295.022          2.689          0.000          0.000          103.4            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     12/06/2001           2001            163          0.000        293.784          1.237          0.000          0.000          103.6            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     13/06/2001           2001            164          0.000        292.833          0.951          0.000          0.000          103.9            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     14/06/2001           2001            165         76.000        311.167          4.156         53.391          0.118          103.7            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     15/06/2001           2001            166        153.000        323.979          4.192        131.829          4.166          103.2            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     16/06/2001           2001            167         35.000        324.717          4.233         19.100         10.929          102.5            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     17/06/2001           2001            168         76.000        324.709          4.241         56.730         15.037          101.5            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     18/06/2001           2001            169         16.000        324.762          4.188          4.626          7.133          100.9            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     19/06/2001           2001            170         25.000        324.702          4.249         10.955          9.857          100.1            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     20/06/2001           2001            171         69.000        324.730          4.220         50.074         14.678           99.0            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     21/06/2001           2001            172         29.000        324.653          4.297         14.113         10.667           98.1            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     22/06/2001           2001            173         26.000        324.641          4.309         11.729          9.974           97.3            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     23/06/2001           2001            174          0.000        317.457          2.707          0.000          4.477           97.0            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     24/06/2001           2001            175          3.000        311.811          4.238          0.000          4.409           96.9            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     25/06/2001           2001            176          0.000        306.578          0.951          0.000          4.281           96.9            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     26/06/2001           2001            177          3.000        301.684          3.803          0.000          4.091           97.0            0.4            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     27/06/2001           2001            178         83.000        317.752          4.295         58.710          3.926           96.6            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     28/06/2001           2001            179          0.000        311.239          2.720          0.000          3.794           96.4            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     29/06/2001           2001            180          8.000        310.602          4.311          0.649          3.678           96.2            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     30/06/2001           2001            181          7.000        309.369          4.249          0.423          3.561           96.1            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     01/07/2001           2001            182         32.000        317.122          4.179         16.575          3.493           95.7            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     02/07/2001           2001            183         29.000        323.727          4.215         14.113          4.068           95.2            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     03/07/2001           2001            184          3.000        318.080          4.471          0.000          4.177           94.8            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     04/07/2001           2001            185          0.000        312.120          1.756          0.000          4.204           94.6            0.3            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     05/07/2001           2001            186          0.000        306.850          1.124          0.000          4.146           94.5            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     06/07/2001           2001            187          5.000        302.746          5.094          0.002          4.008           94.5            0.4            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     07/07/2001           2001            188          6.000        300.381          4.518          0.045          3.803           94.5            0.4            0.1            0.1            0.0            0.0           -0.0            0.0           0.000
     08/07/2001           2001            189          0.000        295.655          1.180          0.000          3.545           94.7            0.4            0.2            0.1            0.0            0.0           -0.0            0.0           0.000
     09/07/2001           2001            190          0.000        291.479          0.925          0.000          3.252           94.9            0.4            0.2            0.1            0.0            0.0           -0.0            0.0           0.000
     10/07/2001           2001            191         43.000        305.025          4.231         22.239          2.984           94.7            0.3            0.1            0.1            0.0            0.0           -0.0            0.0           0.000
