ApsimVersion = 7.9
Title = Silt Fallow Residue field
           Date           year            day           rain            esw             es         runoff          drain          no3()   dlt_n_min(1)   dlt_n_min(2)   dlt_n_min(3)   dlt_n_min(4)   dlt_n_min(5)   dlt_n_min(6)   surfaceom_wt surfaceom_cover
     17/01/2001           2001             17          0.000        100.330          0.209          0.000          0.000           16.0            0.2            0.1            0.0            0.0           -0.0           -0.0            0.0           0.000
     18/01/2001           2001             18          0.000        100.125          0.206          0.000          0.000           16.3            0.2            0.1            0.0            0.0           -0.0           -0.0            0.0           0.000
     19/01/2001           2001             19          0.000         99.922          0.203          0.000          0.000           16.6            0.2            0.1            0.0            0.0           -0.0           -0.0            0.0           0.000
     20/01/2001           2001             20          0.000         99.721          0.200          0.000          0.000           17.0            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     21/01/2001           2001             21          0.000         99.523          0.198          0.000          0.000           17.3            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     22/01/2001           2001             22          0.000         99.328          0.195          0.000          0.000           17.7            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     23/01/2001           2001             23          0.000         99.135          0.193          0.000          0.000           18.1            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     24/01/2001           2001             24          0.000         98.944          0.191          0.000          0.000           18.4            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     25/01/2001           2001             25          0.000         98.756          0.189          0.000          0.000           18.8            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     26/01/2001           2001             26          0.000         98.569          0.186          0.000          0.000           19.1            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     27/01/2001           2001             27          0.000         98.385          0.184          0.000          0.000           19.5            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     28/01/2001           2001             28          0.000         98.202          0.182          0.000          0.000           19.8            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     29/01/2001           2001             29          0.000         98.022          0.181          0.000          0.000           20.1            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     30/01/2001           2001             30          0.000         97.843          0.179          0.000          0.000           20.4            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     31/01/2001           2001             31          0.000         97.666          0.177          0.000          0.000           20.7            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     01/02/2001           2001             32          0.000         97.491          0.175          0.000          0.000           21.1            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     02/02/2001           2001             33          0.000         97.317          0.173          0.000          0.000           21.5            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     03/02/2001           2001             34          0.000         97.146          0.172          0.000          0.000           21.8            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     04/02/2001           2001             35          0.000         96.975          0.170          0.000          0.000           22.2            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     05/02/2001           2001             36          0.000         96.807          0.169          0.000          0.000           22.7            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     06/02/2001           2001             37          0.000         96.640          0.167          0.000          0.000           23.1            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     07/02/2001           2001             38          0.000         96.474          0.166          0.000          0.000           23.4            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     08/02/2001           2001             39          0.000         96.310          0.164          0.000          0.000           23.8            0.2            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     09/02/2001           2001             40          0.000         96.147          0.163          0.000          0.000           24.2            0.1            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     10/02/2001           2001             41          0.000         95.985          0.161          0.000          0.000           24.5            0.1            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     11/02/2001           2001             42          0.000         95.825          0.160          0.000          0.000           24.9            0.1            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     12/02/2001           2001             43          0.000         95.666          0.159          0.000          0.000           25.2            0.1            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     13/02/2001           2001             44          0.000         95.509          0.158          0.000          0.000           25.6            0.1            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     14/02/2001           2001             45          0.000         95.352          0.156          0.000          0.000           25.9            0.1            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     15/02/2001           2001             46          0.000         95.197          0.155          0.000          0.000           26.3            0.1            0.1            0.1            0.0           -0.0           -0.0            0.0           0.000
     16/02/2001           2001             47          0.000         95.043          0.154          0.000          0.000           26.7            0.1            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     17/02/2001           2001             48          0.000         94.891          0.153          0.000          0.000           27.1            0.1            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     18/02/2001           2001             49          0.000         94.739          0.152          0.000          0.000           27.5            0.1            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     19/02/2001           2001             50          0.000         94.588          0.151          0.000          0.000           27.9            0.1            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     20/02/2001           2001             51          0.000         94.439          0.149          0.000          0.000           28.2            0.1            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     21/02/2001           2001             52          0.000         94.290          0.148          0.000          0.000           28.6            0.1            0.2            0.1            0.0           -0.0           -0.0            0.0           0.000
     22/02/2001           2001             53          6.000         96.623          3.667          0.000          0.000           29.1            0.2            0.2            0.1            0.0           -0.0            0.0            0.0           0.000
     23/02/2001           2001             54          0.000         96.458          0.166          0.000          0.000           29.6            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     24/02/2001           2001             55          0.000         96.294          0.164          0.000          0.000           30.0            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     25/02/2001           2001             56          0.000         96.131          0.163          0.000          0.000           30.5            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     26/02/2001           2001             57          0.000         95.970          0.161          0.000          0.000           30.9            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     27/02/2001           2001             58          4.000         96.306          3.664          0.000          0.000           31.4            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     28/02/2001           2001             59          0.000         96.143          0.163          0.000          0.000           31.9            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     01/03/2001           2001             60          0.000         95.981          0.161          0.000          0.000           32.3            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     02/03/2001           2001             61          0.000         95.821          0.160          0.000          0.000           32.8            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     03/03/2001           2001             62          0.000         95.662          0.159          0.000          0.000           33.3            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     04/03/2001           2001             63          0.000         95.505          0.158          0.000          0.000           33.7            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     05/03/2001           2001             64          0.000         95.348          0.156          0.000          0.000           34.2            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     06/03/2001           2001             65          0.000         95.193          0.155          0.000          0.000           34.6            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     07/03/2001           2001             66          0.000         95.039          0.154          0.000          0.000           35.1            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     08/03/2001           2001             67          0.000         94.887          0.153          0.000          0.000           35.5            0.2            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     09/03/2001           2001             68          0.000         94.735          0.152          0.000          0.000           35.9            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     10/03/2001           2001             69          0.000         94.585          0.151          0.000          0.000           36.3            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     11/03/2001           2001             70          0.000         94.435          0.149          0.000          0.000           36.8            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     12/03/2001           2001             71          0.000         94.287          0.148          0.000          0.000           37.2            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     13/03/2001           2001             72          0.000         94.139          0.147          0.000          0.000           37.6            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     14/03/2001           2001             73          0.000         93.993          0.146          0.000          0.000           38.1            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     15/03/2001           2001             74          0.000         93.848          0.145          0.000          0.000           38.5            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     16/03/2001           2001             75          0.000         93.703          0.144          0.000          0.000           39.0            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     17/03/2001           2001             76          0.000         93.560          0.143          0.000          0.000           39.5            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     18/03/2001           2001             77          0.000         93.417          0.142          0.000          0.000           39.9            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     19/03/2001           2001             78          0.000         93.276          0.142          0.000          0.000           40.4            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     20/03/2001           2001             79          0.000         93.135          0.141          0.000          0.000           40.8            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     21/03/2001           2001             80          0.000         92.995          0.140          0.000          0.000           41.3            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     22/03/2001           2001             81          0.000         92.856          0.139          0.000          0.000           41.7            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     23/03/2001           2001             82          0.000         92.718          0.138          0.000          0.000           42.1            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     24/03/2001           2001             83          1.000         92.581          1.137          0.000          0.000           42.6            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     25/03/2001           2001             84          0.000         92.445          0.136          0.000          0.000           43.0            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     26/03/2001           2001             85          0.000         92.309          0.136          0.000          0.000           43.4            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     27/03/2001           2001             86          0.000         92.174          0.135          0.000          0.000           43.8            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     28/03/2001           2001             87          0.000         92.040          0.134          0.000          0.000           44.2            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     29/03/2001           2001             88          0.000         91.907          0.133          0.000          0.000           44.6            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     30/03/2001           2001             89          0.000         91.774          0.133          0.000          0.000           45.0            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     31/03/2001           2001             90          3.000         91.642          3.132          0.000          0.000           45.3            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     01/04/2001           2001             91          0.000         91.511          0.131          0.000          0.000           45.7            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     02/04/2001           2001             92          0.000         90.717          4.039          0.000          0.000           46.0            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     03/04/2001           2001             93          7.000         90.684          4.183          0.000          0.000           46.4            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     04/04/2001           2001             94          0.000         90.651          0.182          0.000          0.000           46.7            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     05/04/2001           2001             95          0.000         90.617          0.181          0.000          0.000           47.0            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     06/04/2001           2001             96          0.000         90.583          0.179          0.000          0.000           47.3            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     07/04/2001           2001             97          0.000         90.549          0.178          0.000          0.000           47.7            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     08/04/2001           2001             98          0.000         90.515          0.177          0.000          0.000           48.0            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     09/04/2001           2001             99          0.000         90.480          0.176          0.000          0.000           48.4            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     10/04/2001           2001            100          0.000         90.445          0.174          0.000          0.000           48.7            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     11/04/2001           2001            101          0.000         90.409          0.173          0.000          0.000           49.1            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     12/04/2001           2001            102          0.000         90.373          0.172          0.000          0.000           49.4            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     13/04/2001           2001            103          0.000         90.337          0.171          0.000          0.000           49.7            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     14/04/2001           2001            104          0.000         90.301          0.170          0.000          0.000           50.0            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     15/04/2001           2001            105          0.000         90.264          0.169          0.000          0.000           50.3            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     16/04/2001           2001            106          0.000         90.227          0.168          0.000          0.000           50.6            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     17/04/2001           2001            107          0.000         90.190          0.167          0.000          0.000           50.9            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     18/04/2001           2001            108          0.000         90.152          0.166          0.000          0.000           51.2            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     19/04/2001           2001            109          2.000         90.115          2.165          0.000          0.000           51.5            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     20/04/2001           2001            110          0.000         90.077          0.164          0.000          0.000           51.8            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     21/04/2001           2001            111          0.000         90.038          0.163          0.000          0.000           52.1            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     22/04/2001           2001            112          0.000         90.000          0.162          0.000          0.000           52.5            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     23/04/2001           2001            113          1.000         89.961          1.161          0.000          0.000           52.8            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     24/04/2001           2001            114          0.000         89.922          0.160          0.000          0.000           53.2            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     25/04/2001           2001            115          0.000         89.883          0.159          0.000          0.000           53.5            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     26/04/2001           2001            116          0.000         89.844          0.158          0.000          0.000           53.8            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     27/04/2001           2001            117          0.000         89.804          0.157          0.000          0.000           54.2            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     28/04/2001           2001            118          0.000         89.764          0.156          0.000          0.000           54.5            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     29/04/2001           2001            119          0.000         89.724          0.156          0.000          0.000           54.8            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     30/04/2001           2001            120          0.000         89.684          0.155          0.000          0.000           55.1            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     01/05/2001           2001            121          8.000         89.655          4.178          0.005          0.000           55.4            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     02/05/2001           2001            122          0.000         89.625          0.177          0.000          0.000           55.7            0.0            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     03/05/2001           2001            123          6.000         91.220          4.191          0.000          0.000           56.1            0.1            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     04/05/2001           2001            124         83.000        116.331          4.164         53.724          0.000           56.8            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     05/05/2001           2001            125          0.000        113.491          2.840          0.000          0.000           57.6            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     06/05/2001           2001            126          1.000        112.249          2.241          0.000          0.000           58.4            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     07/05/2001           2001            127          0.000        111.296          0.953          0.000          0.000           59.2            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     08/05/2001           2001            128         69.000        121.578          4.006         54.713          0.000           59.9            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     09/05/2001           2001            129         54.000        125.217          4.177         46.184          0.000           60.6            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     10/05/2001           2001            130          0.000        122.388          2.828          0.000          0.000           61.3            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     11/05/2001           2001            131         43.000        127.709          4.149         33.530          0.000           62.0            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     12/05/2001           2001            132         64.000        130.779          4.164         56.766          0.000           62.4            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     13/05/2001           2001            133          0.000        127.939          2.840          0.000          0.000           63.1            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     14/05/2001           2001            134          0.000        126.697          1.241          0.000          0.000           63.9            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     15/05/2001           2001            135          0.000        125.744          0.953          0.000          0.000           64.8            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     16/05/2001           2001            136          0.000        124.941          0.804          0.000          0.000           65.7            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     17/05/2001           2001            137          0.000        124.233          0.708          0.000          0.000           66.7            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     18/05/2001           2001            138          0.000        123.593          0.640          0.000          0.000           67.7            0.7            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     19/05/2001           2001            139          0.000        123.004          0.589          0.000          0.000           68.7            0.7            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     20/05/2001           2001            140         34.000        129.931          5.120         21.953          0.000           69.6            0.7            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     21/05/2001           2001            141          0.000        127.849          2.082          0.000          0.000           70.6            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     22/05/2001           2001            142          0.000        126.663          1.186          0.000          0.000           71.6            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     23/05/2001           2001            143         33.000        132.684          4.367         22.612          0.000           72.4            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     24/05/2001           2001            144         21.000        134.877          4.194         14.613          0.000           73.1            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     25/05/2001           2001            145          3.000        133.024          4.506          0.347          0.000           73.9            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     26/05/2001           2001            146          0.000        131.440          1.584          0.000          0.000           74.6            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     27/05/2001           2001            147         30.000        136.522          4.543         20.374          0.000           75.3            0.6            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     28/05/2001           2001            148          0.000        134.017          2.506          0.000          0.000           76.1            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     29/05/2001           2001            149          0.000        132.788          1.228          0.000          0.000           77.0            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     30/05/2001           2001            150          1.000        131.841          1.947          0.000          0.000           77.9            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     31/05/2001           2001            151          0.000        131.041          0.800          0.000          0.000           78.8            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     01/06/2001           2001            152          7.000        132.276          4.534          1.231          0.000           79.8            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     02/06/2001           2001            153         14.000        135.613          4.576          6.087          0.000           80.6            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     03/06/2001           2001            154          8.000        136.590          4.382          2.642          0.000           81.4            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     04/06/2001           2001            155          0.000        134.028          2.562          0.000          0.000           82.2            0.6            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     05/06/2001           2001            156          1.000        132.796          2.232          0.000          0.000           83.0            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     06/06/2001           2001            157         77.000        141.390          4.285         64.121          0.000           83.6            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     07/06/2001           2001            158         63.000        144.358          4.257         55.775          0.000           84.1            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     08/06/2001           2001            159         27.000        146.665          4.217         20.476          0.000           84.5            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     09/06/2001           2001            160         20.000        148.574          4.247         13.845          0.000           84.8            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     10/06/2001           2001            161         66.000        151.496          4.329         58.749          0.000           85.2            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     11/06/2001           2001            162          0.000        148.807          2.689          0.000          0.000           85.7            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     12/06/2001           2001            163          0.000        147.570          1.237          0.000          0.000           86.3            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     13/06/2001           2001            164          0.000        146.619          0.951          0.000          0.000           87.0            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     14/06/2001           2001            165         76.000        153.141          4.156         65.321          0.000           87.6            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     15/06/2001           2001            166        153.000        156.531          4.192        145.418          0.000           87.9            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     16/06/2001           2001            167         35.000        159.085          4.233         28.212          0.000           88.2            0.4            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     17/06/2001           2001            168         76.000        162.169          4.241         68.675          0.000           88.3            0.4            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     18/06/2001           2001            169         16.000        163.816          4.188         10.164          0.000           88.5            0.4            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     19/06/2001           2001            170         25.000        166.004          4.249         18.564          0.000           88.7            0.4            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     20/06/2001           2001            171         69.000        169.059          4.220         61.725          0.000           88.8            0.4            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     21/06/2001           2001            172         29.000        171.363          4.297         22.399          0.000           89.0            0.4            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     22/06/2001           2001            173         26.000        173.536          4.309         19.519          0.000           89.2            0.4            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     23/06/2001           2001            174          0.000        170.829          2.707          0.000          0.000           89.6            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     24/06/2001           2001            175          3.000        169.591          3.971          0.267          0.000           90.1            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     25/06/2001           2001            176          0.000        168.639          0.951          0.000          0.000           90.8            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     26/06/2001           2001            177          3.000        167.837          3.710          0.093          0.000           91.6            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     27/06/2001           2001            178         83.000        175.261          4.295         71.281          0.000           92.1            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     28/06/2001           2001            179          0.000        172.541          2.720          0.000          0.000           92.8            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     29/06/2001           2001            180          8.000        173.263          4.518          2.761          0.000           93.5            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     30/06/2001           2001            181          7.000        173.765          4.414          2.083          0.000           94.1            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     01/07/2001           2001            182         32.000        177.934          4.179         23.651          0.000           94.6            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     02/07/2001           2001            183         29.000        180.321          4.215         22.399          0.000           95.0            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     03/07/2001           2001            184          3.000        178.503          4.471          0.347          0.000           95.5            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     04/07/2001           2001            185          0.000        176.912          1.591          0.000          0.000           96.0            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     05/07/2001           2001            186          0.000        175.832          1.081          0.000          0.000           96.7            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     06/07/2001           2001            187          5.000        175.292          4.943          0.597          0.000           97.4            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     07/07/2001           2001            188          6.000        175.845          4.518          0.928          0.000           98.2            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     08/07/2001           2001            189          0.000        174.968          0.877          0.000          0.000           99.0            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     09/07/2001           2001            190          0.000        174.211          0.757          0.000          0.000           99.8            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     10/07/2001           2001            191         43.000        181.906          4.231         31.074          0.000          100.5            0.5            0.2            0.1            0.0            0.0            0.0            0.0           0.000
     11/07/2001           2001            192         37.000        184.503          4.242         30.162          0.000          101.0            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     12/07/2001           2001            193          8.000        184.796          4.324          3.383          0.000          101.5            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     13/07/2001           2001            194          6.000        184.342          4.495          1.959          0.000          102.0            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
     14/07/2001           2001            195         28.000        187.641          4.306         20.394          0.000          102.5            0.5            0.1            0.1            0.0            0.0            0.0            0.0           0.000
