ApsimVersion = 7.5
Title = Transplanted_paddy_rice
           Date           year            day            esw        no3_Tot     crop_stage            dae  total_biomass storage_organs     rice_yield        N_avail           rain         dul(1)          sw(1)          no3()         NH4(1)         NH4(2)         NH4(3)         NH4(4)         NH4(5)         NH4(6)          drain     irrigation
     02/06/2003           2003            153        195.182          115.3              0              0            0.0            0.0            0.0           66.7          0.000          0.386          0.317          115.3            0.7            0.3            0.2            0.0            0.0            0.0          0.000          0.000
     03/06/2003           2003            154        194.770          116.2              0              0            0.0            0.0            0.0           67.3          0.000          0.386          0.315          116.2            0.7            0.3            0.2            0.0            0.0            0.0          0.000          0.000
     04/06/2003           2003            155        194.372          117.1              0              0            0.0            0.0            0.0           67.9          1.000          0.386          0.313          117.1            0.7            0.3            0.2            0.0            0.0            0.0          0.000          0.000
     05/06/2003           2003            156        193.988          118.0              0              0            0.0            0.0            0.0           68.5          0.000          0.386          0.311          118.0            0.7            0.3            0.2            0.0            0.0            0.0          0.000          0.000
     06/06/2003           2003            157        198.363          118.9              0              0            0.0            0.0            0.0           69.1          9.000          0.386          0.341          118.9            0.7            0.3            0.2            0.0            0.0            0.0          0.000          0.000
     07/06/2003           2003            158        197.787          119.7              0              0            0.0            0.0            0.0           69.6          0.000          0.386          0.338          119.7            0.7            0.3            0.2            0.0            0.0            0.0          0.000          0.000
     08/06/2003           2003            159        201.282          120.5              0              0            0.0            0.0            0.0           69.9          8.000          0.386          0.360          120.5            0.7            0.3            0.2            0.0            0.0            0.0          0.000          0.000
     09/06/2003           2003            160        200.391          121.3              0              0            0.0            0.0            0.0           70.4          0.000          0.386          0.354          121.3            0.7            0.3            0.2            0.0            0.0            0.0          0.000          0.000
     10/06/2003           2003            161        199.625          122.1              0              0            0.0            0.0            0.0           70.9          2.000          0.386          0.349          122.1            0.7            0.3            0.2            0.0            0.0            0.0          0.000          0.000
     11/06/2003           2003            162        206.423          122.8              0              0            0.0            0.0            0.0           69.6         11.000          0.386          0.384          122.8            0.7            0.3            0.2            0.0            0.0            0.0          0.000          0.000
     12/06/2003           2003            163        210.985          121.9              0              0            0.0            0.0            0.0           67.9         37.000          0.386          0.408          121.9            0.9            0.4            0.2            0.1            0.0            0.0          0.000          0.000
     13/06/2003           2003            164        212.030          120.9              0              0            0.0            0.0            0.0           66.3          0.000          0.386          0.408          120.9            1.1            0.4            0.3            0.1            0.0            0.0          0.000          0.000
     14/06/2003           2003            165        212.148          120.2              0              0            0.0            0.0            0.0           64.9          8.000          0.386          0.402          120.2            1.3            0.5            0.3            0.1            0.0            0.0          0.000          0.000
     15/06/2003           2003            166        213.952          119.6              0              0            0.0            0.0            0.0           63.7          2.000          0.386          0.407          119.6            1.6            0.6            0.3            0.1            0.0            0.0          0.000          0.000
     16/06/2003           2003            167        215.027          119.8              0              0            0.0            0.0            0.0           62.6          7.000          0.386          0.408          119.8            1.4            0.5            0.3            0.1            0.0            0.0          0.000          0.000
     17/06/2003           2003            168        215.964          119.3              0              0            0.0            0.0            0.0           61.5         11.000          0.386          0.407          119.3            1.6            0.6            0.3            0.1            0.0            0.0          0.011          0.000
     18/06/2003           2003            169        216.936          118.4              0              0            0.0            0.0            0.0           60.2         18.000          0.386          0.408          118.4            1.8            0.6            0.4            0.1            0.0            0.0          0.044          0.000
     19/06/2003           2003            170        217.779          117.6              0              0            0.0            0.0            0.0           58.9         10.000          0.386          0.407          117.6            2.1            0.7            0.4            0.1            0.0            0.0          0.097          0.000
     20/06/2003           2003            171        218.669          116.8              0              0            0.0            0.0            0.0           57.6         20.000          0.386          0.408          116.8            2.3            0.8            0.5            0.1            0.0            0.0          0.167          0.000
     21/06/2003           2003            172        219.442          115.9              0              0            0.0            0.0            0.0           56.4         12.000          0.386          0.408          115.9            2.5            0.9            0.5            0.1            0.0            0.0          0.247          0.000
     22/06/2003           2003            173        220.109          115.1              0              0            0.0            0.0            0.0           55.1        106.000          0.386          0.408          115.1            2.7            1.0            0.6            0.2            0.0            0.0          0.331          0.000
     23/06/2003           2003            174        220.753          114.2              0              0            0.0            0.0            0.0           53.9        201.000          0.386          0.408          114.2            2.9            1.0            0.6            0.2            0.0            0.0          0.415          0.000
     24/06/2003           2003            175        220.012          113.6              0              0            0.0            0.0            0.0           52.9          0.000          0.386          0.400          113.6            3.1            1.1            0.6            0.2            0.0            0.0          0.496          0.000
     25/06/2003           2003            176        221.571          112.7              0              0            0.0            0.0            0.0           51.7          0.000          0.386          0.407          112.7            3.3            1.2            0.7            0.2            0.0            0.0          0.571          0.000
     26/06/2003           2003            177        222.025          111.9              0              0            0.0            0.0            0.0           50.6          8.000          0.386          0.408          111.9            3.5            1.3            0.7            0.2            0.0            0.0          0.638          0.000
     27/06/2003           2003            178        222.217          111.2              0              0            0.0            0.0            0.0           49.6         16.000          0.386          0.407          111.2            3.7            1.3            0.8            0.2            0.0            0.0          0.698          0.000
     28/06/2003           2003            179        222.484          110.4              0              0            0.0            0.0            0.0           48.6         12.000          0.386          0.407          110.4            3.9            1.4            0.8            0.2            0.0            0.0          0.750          0.000
     29/06/2003           2003            180        222.727          109.6              0              0            0.0            0.0            0.0           47.5         87.000          0.386          0.408          109.6            4.1            1.5            0.9            0.2            0.0            0.0          0.795          0.000
     30/06/2003           2003            181        222.810          108.9              0              0            0.0            0.0            0.0           46.6          7.000          0.386          0.407          108.9            4.3            1.6            0.9            0.2            0.0            0.0          0.832          0.000
     01/07/2003           2003            182        223.020          108.1              2              1            4.6            0.0            0.0           67.3         27.000          0.386          0.408          108.1           26.2            1.9            1.0            0.3            0.0            0.0          0.864          0.000
     02/07/2003           2003            183        222.637          107.4              2              2           10.5            0.0            0.0           72.1          2.000          0.386          0.404          107.4           32.0            2.2            1.0            0.3            0.0            0.0          0.890          0.000
     03/07/2003           2003            184        223.042          106.7              2              3           17.1            0.0            0.0           72.7          1.000          0.386          0.406          106.7           33.7            2.3            1.1            0.3            0.0            0.0          0.912          0.000
     04/07/2003           2003            185        223.446          106.0              2              4           24.7            0.0            0.0           72.2          0.000          0.386          0.409          106.0           34.2            2.5            1.1            0.3            0.0            0.0          0.930          0.000
     05/07/2003           2003            186        223.004          105.3              2              5           34.2            0.0            0.0           71.5          0.000          0.386          0.405          105.3           34.5            2.6            1.2            0.3            0.0            0.0          0.944          0.000
     06/07/2003           2003            187        223.341          104.6              2              6           45.0            0.0            0.0           70.8          0.000          0.386          0.407          104.6           34.8            2.7            1.2            0.3            0.0            0.0          0.956          0.000
     07/07/2003           2003            188        223.248          104.0              2              7           57.9            0.0            0.0           70.1          0.000          0.386          0.406          104.0           35.0            2.7            1.3            0.3            0.0            0.0          0.965          0.000
     08/07/2003           2003            189        224.128          103.2              2              8           71.9            0.0            0.0           69.3          0.000          0.386          0.412          103.2           35.3            2.8            1.3            0.4            0.0            0.0          0.973          0.000
     09/07/2003           2003            190        224.271          102.5              2              9           88.2            0.0            0.0           68.5          0.000          0.386          0.413          102.5           35.5            2.9            1.4            0.4            0.0            0.0          0.979          0.000
     10/07/2003           2003            191        224.475          101.8              2             10          107.5            0.0            0.0           67.8          0.000          0.386          0.414          101.8           35.7            3.0            1.4            0.4            0.0            0.0          0.983          0.000
     11/07/2003           2003            192        224.660          101.1              2             11          130.2            0.0            0.0           67.1         11.000          0.386          0.415          101.1           36.0            3.1            1.5            0.4            0.0            0.0          0.987          0.000
     12/07/2003           2003            193        224.840          100.4              2             12          156.9            0.0            0.0           66.4         10.000          0.386          0.416          100.4           36.2            3.2            1.5            0.4            0.0            0.0          0.990          0.000
     13/07/2003           2003            194        225.000           99.6              2             13          187.9            0.0            0.0           65.7         27.000          0.386          0.417           99.6           36.4            3.3            1.6            0.4            0.0            0.0          0.992          0.000
     14/07/2003           2003            195        225.009           98.9              2             14          226.1            0.0            0.0           65.0         60.000          0.386          0.417           98.9           36.6            3.4            1.6            0.4            0.0            0.0          0.994          0.000
     15/07/2003           2003            196        224.913           98.2              2             15          271.0            0.0            0.0           64.4          5.000          0.386          0.417           98.2           36.8            3.4            1.7            0.4            0.0            0.0          0.995          0.000
     16/07/2003           2003            197        225.609           97.5              2             16          320.0            0.0            0.0           99.0         10.000          0.386          0.421           97.5           37.1            3.5            1.7            0.5            0.0            0.0          0.996          0.000
     17/07/2003           2003            198        224.605           96.9              2             17          369.0            0.0            0.0           98.2          0.000          0.386          0.415           96.9           37.3            3.6            1.8            0.5            0.0            0.0          0.997          0.000
     18/07/2003           2003            199        224.815           96.3              2             18          425.9            0.0            0.0           97.5          0.000          0.386          0.416           96.3           37.5            3.7            1.8            0.5            0.0            0.0          0.998          0.000
     19/07/2003           2003            200        225.303           95.6              2             19          478.2            0.0            0.0           96.7          1.000          0.386          0.419           95.6           37.7            3.8            1.9            0.5            0.1            0.0          0.998          0.000
     20/07/2003           2003            201        225.749           94.9              2             20          532.5            0.0            0.0           95.9          6.000          0.386          0.422           94.9           37.9            3.9            1.9            0.5            0.1            0.0          0.999          0.000
     21/07/2003           2003            202        225.840           94.3              2             21          590.4            0.0            0.0          125.5          4.000          0.386          0.423           94.3           68.2            4.3            2.0            0.5            0.1            0.0          0.999          0.000
     22/07/2003           2003            203        225.945           93.7              2             22          653.1            0.0            0.0          131.8          0.000          0.386          0.424           93.7           75.2            4.6            2.0            0.5            0.1            0.0          0.999          0.000
     23/07/2003           2003            204        225.263           93.1              2             23          722.5            0.0            0.0          132.8          6.000          0.386          0.419           93.1           77.0            4.8            2.1            0.6            0.1            0.0          0.999          0.000
     24/07/2003           2003            205        226.050           92.5              2             24          791.3            0.0            0.0          132.4          1.000          0.386          0.424           92.5           77.5            5.0            2.1            0.6            0.1            0.0          1.000          0.000
     25/07/2003           2003            206        226.139           91.9              3             25          113.4            0.0            0.0          131.8          0.000          0.386          0.425           91.9           77.7            5.1            2.2            0.6            0.1            0.0          1.000          0.000
     26/07/2003           2003            207        225.885           86.1              4             26          117.5            0.0            0.0           97.3          9.000          0.386          0.423           86.1           77.9            5.2            2.2            0.6            0.1            0.0          1.000          0.000
     27/07/2003           2003            208        225.861           85.3              4             27          123.6            0.0            0.0           91.9         14.000          0.386          0.423           85.3           78.1            5.2            2.3            0.6            0.1            0.0          1.000          0.000
     28/07/2003           2003            209        225.870           84.6              4             28          129.8            0.0            0.0           91.2         10.000          0.386          0.423           84.6           78.2            5.3            2.3            0.6            0.1            0.0          1.000          0.000
     29/07/2003           2003            210        225.851           83.9              4             29          135.8            0.0            0.0           90.7         17.000          0.386          0.423           83.9           78.3            5.4            2.4            0.6            0.1            0.0          1.000          0.000
     30/07/2003           2003            211        225.898           83.2              4             30          141.9            0.0            0.0           90.2         32.000          0.386          0.423           83.2           78.5            5.5            2.4            0.6            0.1            0.0          1.000          0.000
     31/07/2003           2003            212        225.871           82.6              4             31          147.8            0.0            0.0           89.7          2.000          0.386          0.423           82.6           78.6            5.6            2.5            0.7            0.1            0.0          1.000          0.000
     01/08/2003           2003            213        225.828           81.8              4             32          154.8            0.0            0.0           89.3          3.000          0.386          0.423           81.8           78.7            5.7            2.5            0.7            0.1            0.0          1.000          0.000
     02/08/2003           2003            214        225.781           81.0              4             33          163.1            0.0            0.0           88.8          1.000          0.386          0.422           81.0           78.9            5.7            2.6            0.7            0.1            0.0          1.000          0.000
     03/08/2003           2003            215        225.103           80.0              4             34          174.7            0.0            0.0           88.2          0.000          0.386          0.418           80.0           79.0            5.8            2.6            0.7            0.1            0.0          1.000          0.000
     04/08/2003           2003            216        225.188           79.1              4             35          187.5            0.0            0.0           87.5          0.000          0.386          0.418           79.1           79.1            5.9            2.7            0.7            0.1            0.0          1.000          0.000
     05/08/2003           2003            217        224.599           78.0              4             36          203.8            0.0            0.0          117.3          0.000          0.386          0.415           78.0           79.3            6.0            2.7            0.7            0.1            0.0          1.000          0.000
     06/08/2003           2003            218        224.437           76.8              4             37          223.1            0.0            0.0          116.1          0.000          0.386          0.414           76.8           79.4            6.1            2.8            0.7            0.1            0.0          1.000          0.000
     07/08/2003           2003            219        224.285           75.6              4             38          245.6            0.0            0.0          115.0          0.000          0.386          0.414           75.6           79.6            6.2            2.8            0.8            0.1            0.0          0.999          0.000
     08/08/2003           2003            220        224.987           74.6              4             39          267.6            0.0            0.0          113.8          0.000          0.386          0.420           74.6           79.8            6.3            2.9            0.8            0.1            0.0          0.998          0.000
     09/08/2003           2003            221        224.834           73.2              4             40          293.7            0.0            0.0          112.8          3.000          0.386          0.420           73.2           79.9            6.4            2.9            0.8            0.1            0.0          0.995          0.000
     10/08/2003           2003            222        224.553           71.7              4             41          324.6            0.0            0.0          111.5         47.000          0.386          0.420           71.7           80.1            6.5            3.0            0.8            0.1            0.0          0.991          0.000
     11/08/2003           2003            223        224.238           69.9              4             42          361.9            0.0            0.0          110.1         59.000          0.386          0.420           69.9           80.2            6.5            3.0            0.8            0.1            0.0          0.984          0.000
     12/08/2003           2003            224        223.100           67.8              4             43          407.9            0.0            0.0          108.4         18.000          0.386          0.416           67.8           80.3            6.6            3.1            0.8            0.1            0.0          0.975          0.000
     13/08/2003           2003            225        222.969           66.1              4             44          454.7            0.0            0.0          106.4          0.000          0.386          0.419           66.1           80.4            6.7            3.1            0.8            0.1            0.0          0.962          0.000
     14/08/2003           2003            226        222.302           64.0              4             45          509.4            0.0            0.0          104.8          1.000          0.386          0.418           64.0           80.5            6.8            3.2            0.8            0.1            0.0          0.945          0.000
     15/08/2003           2003            227        221.338           61.6              4             46          572.8            0.0            0.0          102.9         15.000          0.386          0.417           61.6           80.6            6.9            3.2            0.9            0.1            0.0          0.923          0.000
     16/08/2003           2003            228        220.005           58.9              4             47          647.7            0.0            0.0          100.7          2.000          0.386          0.415           58.9           80.8            6.9            3.3            0.9            0.1            0.1          0.896          0.000
     17/08/2003           2003            229        218.200           55.3              4             48          742.6            0.0            0.0           98.3          0.000          0.386          0.411           55.3           80.9            7.0            3.3            0.9            0.1            0.1          0.862          0.000
     18/08/2003           2003            230        217.567           52.8              4             49          835.5            0.0            0.0           95.0          0.000          0.386          0.415           52.8           81.0            7.1            3.4            0.9            0.1            0.1          0.820          0.000
     19/08/2003           2003            231        216.683           49.8              4             50          936.2            0.0            0.0           92.7          2.000          0.386          0.415           49.8           81.2            7.2            3.4            0.9            0.1            0.1          0.769          0.000
     20/08/2003           2003            232        215.497           47.0              4             51         1041.3            0.0            0.0          124.4          0.000          0.386          0.414           47.0           81.3            7.3            3.5            0.9            0.1            0.1          0.710          0.000
     21/08/2003           2003            233        213.463           43.6              4             52         1162.0            0.0            0.0          121.8          1.000          0.386          0.411           43.6           81.4            7.4            3.5            0.9            0.1            0.1          0.644          0.000
     22/08/2003           2003            234        212.773           40.8              4             53         1284.4            0.0            0.0          118.7          0.000          0.386          0.414           40.8           81.5            7.5            3.6            1.0            0.1            0.1          0.573          0.000
     23/08/2003           2003            235        211.552           37.6              4             54         1417.3            0.0            0.0          116.1          2.000          0.386          0.414           37.6           81.7            7.5            3.6            1.0            0.1            0.1          0.499          0.000
     24/08/2003           2003            236        209.956           34.0              4             55         1566.9            0.0            0.0          113.2         25.000          0.386          0.413           34.0           81.8            7.6            3.7            1.0            0.1            0.1          0.427          0.000
     25/08/2003           2003            237        206.669           30.0              4             56         1737.2            0.0            0.0          109.9         24.000          0.386          0.407           30.0           81.9            7.7            3.7            1.0            0.1            0.1          0.359          0.000
     26/08/2003           2003            238        204.253           26.2              4             57         1924.7            0.0            0.0          106.2         33.000          0.386          0.407           26.2           82.0            7.8            3.8            1.0            0.1            0.1          0.297          0.000
     27/08/2003           2003            239        203.296           23.8              4             58         2101.2            7.1            0.0          102.6          0.000          0.386          0.412           23.8           82.1            7.9            3.8            1.0            0.1            0.1          0.242          0.000
     28/08/2003           2003            240        202.362           21.7              4             59         2269.7           21.2            0.0          100.4          7.000          0.386          0.416           21.7           82.3            8.0            3.9            1.0            0.1            0.1          0.195          0.000
     29/08/2003           2003            241        200.964           19.5              4             60         2443.1           42.9            0.0           98.6         17.000          0.386          0.416           19.5           82.4            8.0            3.9            1.0            0.1            0.1          0.154          0.000
     30/08/2003           2003            242        199.478           17.6              4             61         2617.3           72.0            0.0           96.7          5.000          0.386          0.416           17.6           82.5            8.1            4.0            1.1            0.1            0.1          0.120          0.000
     31/08/2003           2003            243        198.086           17.4              4             62         2795.0          109.3            0.0           95.1          4.000          0.386          0.416           17.4           81.2            8.1            4.0            1.1            0.1            0.1          0.093          0.000
     01/09/2003           2003            244        196.725           17.4              4             63         2978.5          155.6            0.0           93.5          0.000          0.386          0.416           17.4           79.7            8.0            3.9            1.1            0.1            0.1          0.071          0.000
     02/09/2003           2003            245        195.419           17.4              4             64         3165.9          210.9            0.0           91.9         14.000          0.386          0.417           17.4           78.2            7.9            3.9            1.1            0.1            0.1          0.054          0.000
     03/09/2003           2003            246        194.059           17.4              4             65         3354.5          274.4            0.0           90.2         21.000          0.386          0.417           17.4           76.7            7.8            3.9            1.1            0.1            0.1          0.041          0.000
     04/09/2003           2003            247        191.160           17.4              4             66         3570.0          355.9            0.0           88.6          0.000          0.386          0.411           17.4           74.7            7.7            3.8            1.1            0.1            0.1          0.031          0.000
     05/09/2003           2003            248        189.737           17.4              4             67         3778.5          443.5            0.0           86.4          1.000          0.386          0.414           17.4           73.0            7.6            3.7            1.1            0.1            0.1          0.023          0.000
     06/09/2003           2003            249        188.793           17.4              4             68         3972.7          533.4            0.0           84.6         13.000          0.386          0.416           17.4           71.7            7.5            3.7            1.2            0.1            0.1          0.017          0.000
     07/09/2003           2003            250        187.708           17.4              4             69         4176.0          636.0          102.7           83.2          3.000          0.386          0.417           17.4           70.2            7.4            3.7            1.2            0.1            0.1          0.013          0.000
     08/09/2003           2003            251        186.507           17.4              4             70         4380.6          747.4          214.1           81.5         28.000          0.386          0.417           17.4           68.6            7.3            3.6            1.2            0.1            0.1          0.009          0.000
     09/09/2003           2003            252        183.545           17.4              4             71         4600.9          876.1          342.8           79.9          3.000          0.386          0.411           17.4           66.4            7.1            3.6            1.2            0.1            0.1          0.007          0.000
     10/09/2003           2003            253        183.087           17.4              4             72         4768.6         1011.3          478.0           77.4          0.000          0.386          0.415           17.4           64.6            7.0            3.5            1.2            0.1            0.1          0.005          0.000
     11/09/2003           2003            254        182.217           17.4              4             73         4947.3         1161.6          628.3           75.4          0.000          0.386          0.416           17.4           62.7            6.9            3.4            1.2            0.1            0.1          0.004          0.000
     12/09/2003           2003            255        180.914           17.4              4             74         5126.7         1320.8          787.5           73.3         63.000          0.386          0.414           17.4           60.8            6.7            3.4            1.2            0.1            0.1          0.003          0.000
     13/09/2003           2003            256        179.855           17.4              4             75         5298.7         1482.7          949.3           71.2          0.000          0.386          0.414           17.4           58.9            6.6            3.3            1.2            0.1            0.1          0.002          0.000
     14/09/2003           2003            257        179.150           17.3              4             76         5458.3         1642.2         1108.8           69.0          0.000          0.386          0.414           17.3           57.0            6.4            3.2            1.3            0.1            0.1          0.001          0.000
     15/09/2003           2003            258        178.399           17.3              4             77         5615.7         1806.9         1273.6           66.9          1.000          0.386          0.414           17.3           55.0            6.2            3.2            1.3            0.1            0.1          0.001          0.000
     16/09/2003           2003            259        177.119           17.3              4             78         5780.6         1984.8         1451.4           64.7          1.000          0.386          0.412           17.3           52.9            6.1            3.1            1.3            0.1            0.1          0.001          0.000
     17/09/2003           2003            260        176.836           17.3              4             79         5936.0         2160.1         1626.8           62.3          0.000          0.386          0.414           17.3           50.8            5.9            3.0            1.3            0.1            0.1          0.001          0.000
     18/09/2003           2003            261        176.218           17.3              4             80         6088.5         2338.7         1805.3           60.0          3.000          0.386          0.414           17.3           48.7            5.7            2.9            1.3            0.1            0.1          0.000          0.000
     19/09/2003           2003            262        174.903           17.3              4             81         6250.8         2524.5         1991.1           57.6          0.000          0.386          0.411           17.3           46.5            5.5            2.8            1.3            0.1            0.1          0.000          0.000
     20/09/2003           2003            263        174.755           17.3              4             82         6394.4         2689.2         2155.8           55.1          0.000          0.386          0.413           17.3           44.6            5.3            2.7            1.3            0.1            0.1          0.000          0.000
     21/09/2003           2003            264        174.324           17.3              4             83         6539.6         2853.4         2320.0           53.0          0.000          0.386          0.414           17.3           42.7            5.2            2.6            1.4            0.1            0.1          0.000          0.000
     22/09/2003           2003            265        173.887           17.3              4             84         6685.1         3016.0         2482.7           50.8          1.000          0.386          0.414           17.3           40.8            5.0            2.6            1.4            0.1            0.1          0.000          0.000
     23/09/2003           2003            266        173.532           17.3              4             85         6831.3         3177.6         2644.3           48.7          0.000          0.386          0.414           17.3           38.9            4.8            2.5            1.4            0.1            0.1          0.000          0.000
     24/09/2003           2003            267        173.253           17.3              4             86         6981.2         3341.3         2808.0           46.6          1.000          0.386          0.415           17.3           37.0            4.6            2.4            1.4            0.1            0.1          0.000          0.000
     25/09/2003           2003            268        172.404           17.3              4             87         7133.8         3506.3         2973.0           44.4          8.000          0.386          0.412           17.3           35.1            4.5            2.3            1.4            0.1            0.1          0.000          0.000
     26/09/2003           2003            269        172.537           17.3              4             88         7277.4         3661.2         3127.8           42.2          0.000          0.386          0.415           17.3           33.4            4.3            2.2            1.4            0.1            0.1          0.000          0.000
     27/09/2003           2003            270        172.369           17.3              4             89         7421.8         3815.7         3282.4           40.2          9.000          0.386          0.415           17.3           31.6            4.1            2.1            1.4            0.1            0.1          0.000          0.000
     28/09/2003           2003            271        172.216           17.3              4             90         7563.3         3966.3         3433.0           38.2          0.000          0.386          0.415           17.3           29.9            3.9            2.1            1.4            0.1            0.1          0.000          0.000
     29/09/2003           2003            272        170.780           17.3              4             91         7720.6         4131.8         3598.4           36.2          0.000          0.386          0.410           17.3           28.0            3.7            2.0            1.5            0.1            0.1          0.000          0.000
     30/09/2003           2003            273        169.852           17.3              4             92         7878.5         4297.1         3763.7           34.1          0.000          0.386          0.408           17.3           26.1            3.5            1.9            1.5            0.1            0.1          0.000          0.000
     01/10/2003           2003            274        169.999           17.3              4             93         8025.6         4450.7         3917.4           31.9          2.000          0.386          0.412           17.3           24.4            3.4            1.8            1.5            0.1            0.1          0.000          0.000
     02/10/2003           2003            275        169.653           17.3              4             94         8173.8         4604.9         4071.6           29.9          0.000          0.386          0.412           17.3           22.7            3.2            1.7            1.5            0.1            0.1          0.000          0.000
     03/10/2003           2003            276        170.075           17.3              4             95         8304.5         4741.0         4207.7           27.9         24.000          0.386          0.415           17.3           21.2            3.0            1.6            1.5            0.1            0.1          0.000          0.000
     04/10/2003           2003            277        170.201           17.2              4             96         8422.7         4864.0         4330.6           26.2          0.000          0.386          0.416           17.2           19.9            2.9            1.5            1.5            0.1            0.1          0.000          0.000
     05/10/2003           2003            278        170.155           17.2              4             97         8544.3         4990.0         4456.6           24.7          0.000          0.386          0.416           17.2           18.6            2.8            1.5            1.5            0.1            0.1          0.000          0.000
     06/10/2003           2003            279        170.475           17.2              4             98         8668.1         5117.6         4584.3           23.2          0.000          0.386          0.417           17.2           17.2            2.6            1.4            1.6            0.2            0.1          0.000          0.000
     07/10/2003           2003            280        170.849           17.2              4             99         8804.1         5257.1         4723.8           21.6         25.000          0.386          0.419           17.2           15.7            2.4            1.3            1.6            0.2            0.1          0.000          0.000
     08/10/2003           2003            281        171.079           17.2              4            100         8937.6         5393.9         4860.5           19.8         89.000          0.386          0.419           17.2           14.3            2.2            1.2            1.6            0.2            0.1          0.000          0.000
     09/10/2003           2003            282        171.154           17.2              4            101         9061.3         5520.4         4987.0           18.0         95.000          0.386          0.419           17.2           12.9            2.1            1.1            1.6            0.2            0.1          0.000          0.000
     10/10/2003           2003            283        171.344           17.2              4            102         9180.8         5642.4         5109.1           16.4         11.000          0.386          0.419           17.2           11.6            1.9            1.0            1.6            0.2            0.1          0.000          0.000
     11/10/2003           2003            284        171.480           17.2              4            103         9299.5         5763.5         5230.1           14.8          3.000          0.386          0.419           17.2           10.3            1.7            0.9            1.6            0.2            0.1          0.000          0.000
     12/10/2003           2003            285        171.097           17.2              4            104         9428.8         5894.8         5361.5           13.3          0.000          0.386          0.416           17.2            8.9            1.5            0.8            1.6            0.2            0.1          0.000          0.000
     13/10/2003           2003            286        171.614           17.2              4            105         9543.0         6010.9         5477.6           11.6          0.000          0.386          0.418           17.2            7.7            1.4            0.7            1.6            0.2            0.1          0.000          0.000
     14/10/2003           2003            287        171.759           17.2              4            106         9657.6         6127.2         5593.9           10.1          0.000          0.386          0.418           17.2            6.5            1.2            0.7            1.7            0.2            0.1          0.000          0.000
     15/10/2003           2003            288        171.647           17.2              4            107         9777.0         6248.1         5714.8            8.7          0.000          0.386          0.417           17.2            5.3            1.0            0.6            1.7            0.2            0.1          0.000          0.000
     16/10/2003           2003            289        172.030           17.2              4            108         9888.4         6360.9         5827.6            7.2          0.000          0.386          0.418           17.2            4.2            0.8            0.5            1.7            0.2            0.1          0.000          0.000
     17/10/2003           2003            290        172.516           17.2              4            109         9988.2         6461.9         5928.5            5.9          0.000          0.386          0.419           17.2            3.3            0.7            0.4            1.7            0.2            0.1          0.000          0.000
     18/10/2003           2003            291        173.141           17.2              4            110        10080.7         6555.5         6022.2            4.7          0.000          0.386          0.421           17.2            2.4            0.5            0.3            1.7            0.2            0.1          0.000          0.000
     19/10/2003           2003            292        172.974           17.2              4            111        10203.1         6575.9         6042.5            3.6          0.000          0.386          0.418           17.2            2.4            0.6            0.3            1.7            0.2            0.1          0.000          0.000
     20/10/2003           2003            293        173.262           17.2              4            112        10319.2         6575.9         6042.5            3.7          0.000          0.386          0.418           17.2            2.6            0.7            0.4            1.7            0.2            0.1          0.000          0.000
     21/10/2003           2003            294        173.974           17.2              4            113        10425.6         6575.9         6042.5            4.0          2.000          0.386          0.420           17.2            2.9            0.7            0.4            1.7            0.2            0.1          0.000          0.000
     22/10/2003           2003            295        174.113           17.2              4            114        10538.5         6575.9         6042.5            4.4          0.000          0.386          0.419           17.2            3.1            0.8            0.5            1.8            0.2            0.1          0.000          0.000
     23/10/2003           2003            296        174.920           17.2              4            115        10633.5         6575.9         6042.5            4.8          0.000          0.386          0.421           17.2            3.3            0.9            0.5            1.8            0.2            0.1          0.000          0.000
     24/10/2003           2003            297        174.746           17.2              0              0            0.0            0.0            0.0            3.3          4.000          0.386          0.412           17.2            3.3            1.0            0.6            1.8            0.2            0.1          0.000          0.000
     25/10/2003           2003            298        175.617           17.2              0              0            0.0            0.0            0.0            3.4          4.000          0.386          0.410           17.2            3.4            1.1            0.6            1.8            0.2            0.1          0.000          0.000
     26/10/2003           2003            299        177.046           17.2              0              0            0.0            0.0            0.0            3.5          0.000          0.386          0.413           17.2            3.5            1.2            0.7            1.8            0.2            0.1          0.000          0.000
     27/10/2003           2003            300        178.085           17.2              0              0            0.0            0.0            0.0            3.6          2.000          0.386          0.413           17.2            3.6            1.3            0.7            1.8            0.2            0.1          0.000          0.000
     28/10/2003           2003            301        179.264           17.2              0              0            0.0            0.0            0.0            3.6          2.000          0.386          0.414           17.2            3.6            1.3            0.8            1.8            0.2            0.1          0.000          0.000
     29/10/2003           2003            302        179.783           17.2              0              0            0.0            0.0            0.0            3.7          0.000          0.386          0.411           17.2            3.7            1.4            0.8            1.9            0.2            0.1          0.000          0.000
     30/10/2003           2003            303        180.269           17.2              0              0            0.0            0.0            0.0            3.8          0.000          0.386          0.407           17.2            3.8            1.5            0.9            1.9            0.2            0.1          0.000          0.000
     31/10/2003           2003            304        178.721           20.5              0              0            0.0            0.0            0.0            4.0          0.000          0.386          0.391           20.5            2.5            1.1            0.6            1.1            0.1            0.1          0.000          0.000
     01/11/2003           2003            305        176.945           22.7              0              0            0.0            0.0            0.0            3.9          0.000          0.386          0.378           22.7            1.4            0.8            0.4            0.7            0.1            0.1          0.000          0.000
